"attestation_id","data_source","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","supply_country","supply_location","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220501_ACT_PL_transaction_1_attestation_2460","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2509","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3276,246,"ZL 1.0.0","f033189","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3276 - Filecoin minerID f033189","CN","CN","CN-FJ","5","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3276. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f033189","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2461","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2510","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3277,246,"ZL 1.0.0","f033463","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3277 - Filecoin minerID f033463","CN","CN","CN-JS","39","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3277. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f033463","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2462","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2511","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3278,246,"ZL 1.0.0","f033501","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3278 - Filecoin minerID f033501","CN","CN","CN-GD","38","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3278. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f033501","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2463","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2512","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3279,246,"ZL 1.0.0","f033511","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3279 - Filecoin minerID f033511","CN","CN","CN-GD","1","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3279. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f033511","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2464","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2513","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3280,246,"ZL 1.0.0","f033549","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3280 - Filecoin minerID f033549","CN","CN","CN-ZJ","1","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3280. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f033549","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2465","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2514","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3281,246,"ZL 1.0.0","f034047","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3281 - Filecoin minerID f034047","CN","CN","CN-ZJ","15","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3281. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034047","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2466","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2515","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3282,246,"ZL 1.0.0","f034544","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3282 - Filecoin minerID f034544","CN","CN","CN-ZJ","245","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3282. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034544","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2467","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2516","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3283,246,"ZL 1.0.0","f034545","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3283 - Filecoin minerID f034545","CN","CN","CN-ZJ","342","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3283. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034545","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2468","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2517","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3284,246,"ZL 1.0.0","f034548","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3284 - Filecoin minerID f034548","CN","CN","CN-ZJ","298","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3284. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034548","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2469","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2518","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3285,246,"ZL 1.0.0","f034567","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3285 - Filecoin minerID f034567","CN","CN","CN-GD","37","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3285. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034567","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2470","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2519","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3286,246,"ZL 1.0.0","f034581","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3286 - Filecoin minerID f034581","CN","CN","CN-GD","125","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3286. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034581","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2471","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2520","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3287,246,"ZL 1.0.0","f034592","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3287 - Filecoin minerID f034592","CN","CN","CN-GD","33","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3287. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034592","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2472","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2521","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3288,246,"ZL 1.0.0","f034658","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3288 - Filecoin minerID f034658","CN","CN","CN-GD","159","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3288. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034658","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2473","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2522","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3289,246,"ZL 1.0.0","f034701","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3289 - Filecoin minerID f034701","CN","CN","CN-GD","145","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3289. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034701","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2474","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2523","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3290,246,"ZL 1.0.0","f034707","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3290 - Filecoin minerID f034707","CN","CN","CN-SD","1180","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3290. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f034707","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2475","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2524","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3291,246,"ZL 1.0.0","f035436","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3291 - Filecoin minerID f035436","CN","CN","CN-JS","30","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3291. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f035436","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2476","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2525","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3292,246,"ZL 1.0.0","f039515","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3292 - Filecoin minerID f039515","CN","CN","CN-CQ","149","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3292. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f039515","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2477","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2526","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3293,246,"ZL 1.0.0","f039800","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3293 - Filecoin minerID f039800","CN","CN","CN-SC","29","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3293. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f039800","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2478","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2527","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3294,246,"ZL 1.0.0","f040218","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3294 - Filecoin minerID f040218","CN","CN","CN-JS","133","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3294. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f040218","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2479","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2528","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3295,246,"ZL 1.0.0","f040332","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3295 - Filecoin minerID f040332","CN","CN","CN-GD","297","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3295. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f040332","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2480","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2529","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3296,246,"ZL 1.0.0","f042391","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3296 - Filecoin minerID f042391","CN","CN","CN-FJ","3","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3296. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f042391","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2481","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2530","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3297,246,"ZL 1.0.0","f042540","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3297 - Filecoin minerID f042540","CN","CN","CN-XJ","458","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3297. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f042540","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_2482","auto","20220501_ACT_PL_transaction_1_contract_18","20220501_ACT_PL_transaction_1_allocation_2531","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3298,246,"ZL 1.0.0","f042558","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3298 - Filecoin minerID f042558","CN","CN","CN-XJ","509","2021-10-01","2021-12-31","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3298. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f042558","20220510_ACT_PL_transaction_1_delivery_1"
