ADDRESS,LOCATION,DATA
f039800,Asia [CN],"Power
476.72 TiB
Free space
530.34 TiB
Used space
257.54 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
433
Average deal cost
0.000000001374457274 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000595139999642 FIL ⇄ $0.0000048 USD"
f035436,Asia [CN],"Power
369.63 TiB
Free space
508.88 TiB
Used space
639.18 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
564
Average deal cost
0.000000001199346189 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000676431250596 FIL ⇄ $0.0000054 USD"
f0533124,Asia [KR],"Power
53.31 TiB
Free space
384.00 GiB
Used space
994.75 GiB
Cost
0.0000576 FIL ⇄ $0.0004602 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
38
Average deal cost
0.000000002365460526 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000089887499988 FIL ⇄ $0.0000007 USD"
f0145874,North America [CA],"Power
722.75 TiB
Free space
301.53 TiB
Used space
86.25 TiB
Cost
0.0000288 FIL ⇄ $0.0002301 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
3396
Average deal cost
0.000000006422629564 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000021811249999344 FIL ⇄ $0.0001743 USD"
f02622,Asia [HK],"Power
32.00 GiB
Free space
9.81 TiB
Used space
91.30 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
512
Average deal cost
0.00000006760761264 FIL ⇄ $0.0000005 USD per deal
Total storage cost
0.00003461509767168 FIL ⇄ $0.0002766 USD"
f060072,Asia [CN],"Power
3.94 PiB
Free space
2.59 PiB
Used space
1.25 TiB
Cost
0.000001728 FIL ⇄ $0.0000138 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
2176
Average deal cost
0.000000000659178905 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000143437329728 FIL ⇄ $0.0000115 USD"
f0832373,Asia [CN],"Power
101.22 TiB
Free space
43.88 TiB
Used space
1.00 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
7
Average deal cost
0.00000000116 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000812 FIL ⇄ $0.00 USD"
f018784,Asia [CN],"Power
650.47 TiB
Free space
790.53 TiB
Used space
4.69 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
18
Average deal cost
0.000000026051666666 FIL ⇄ $0.0000002 USD per deal
Total storage cost
0.000000468929999988 FIL ⇄ $0.0000037 USD"
f023928,Asia [CN],"Power
43.47 TiB
Free space
171.38 TiB
Used space
325.18 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
11890
Average deal cost
0.000000000421015206 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000500587079934 FIL ⇄ $0.0000400 USD"
f0121533,Asia [CN],"Power
4.63 TiB
Free space
64.00 GiB
Used space
1.88 TiB
Cost
0.0000000000000144 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
222
Average deal cost
0.000000000000005146 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000000001142412 FIL ⇄ $0.00 USD"
f024012,Asia [HK],"Power
9.44 TiB
Free space
151.25 TiB
Used space
321.09 TiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
12293
Average deal cost
0.000000000447558691 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000005501838988463 FIL ⇄ $0.0000440 USD"
f0156207,Asia [KR],"Power
515.84 TiB
Free space
513.44 TiB
Used space
845.75 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
134
Average deal cost
0.000000003246380888 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000435015038992 FIL ⇄ $0.0000035 USD"
f0118317,Asia [CN],"Power
1.15 PiB
Free space
253.59 TiB
Used space
933.62 TiB
Cost
0 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
30537
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f018780,Asia [CN],"Power
256.00 GiB
Free space
103.34 TiB
Used space
11.50 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
17
Average deal cost
0.000000067657188648 FIL ⇄ $0.0000005 USD per deal
Total storage cost
0.000001150172207016 FIL ⇄ $0.0000092 USD"
f014569,Asia [CN],"Power
704.00 GiB
Free space
534.19 TiB
Used space
10.54 TiB
Cost
0.00000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
3623
Average deal cost
0.000000000813671094 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000002947930373562 FIL ⇄ $0.0000236 USD"
f0107995,Asia [KR],"Power
1.72 PiB
Free space
1.48 PiB
Used space
128.00 MiB
Cost
2877120 FIL ⇄ $22988188.8000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
"f01207045
View on Estuary",Europe [NL],"Version
lotus-1.16.0+mainnet+git.01254ab32
Power
477.69 TiB
Free space
41.94 TiB
Used space
246.69 TiB
Cost
0 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
15812
Average deal cost
0.000000000012648621 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000199999995252 FIL ⇄ $0.0000016 USD"
f023869,Asia [CN],"Power
13.09 TiB
Free space
149.13 TiB
Used space
323.97 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
13148
Average deal cost
0.000000000390878822 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000005139274751656 FIL ⇄ $0.0000411 USD"
f0118330,Asia [CN],"Power
1.12 PiB
Free space
243.78 TiB
Used space
913.08 TiB
Cost
0 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
29890
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f015233,Asia [CN],"Power
3.97 PiB
Free space
2.22 PiB
Used space
1.50 MiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
12
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000024 FIL ⇄ $0.00 USD"
f0216138,Asia [CN],"Power
125.91 TiB
Free space
56.44 TiB
Used space
128.38 MiB
Cost
14.4 FIL ⇄ $115.0560000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
4
Average deal cost
0.0000000000165625 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000006625 FIL ⇄ $0.00 USD"
f081644,Asia [CN],"Power
37.19 TiB
Free space
45.22 TiB
Used space
781.55 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
239
Average deal cost
0.000000001774016736 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000423989999904 FIL ⇄ $0.0000034 USD"
f0121768,Asia [CN],"Power
5.05 PiB
Free space
3.14 PiB
Used space
11.26 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
14
Average deal cost
0.0000000005 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000007 FIL ⇄ $0.00 USD"
f018785,Asia [HK],"Power
486.03 TiB
Free space
511.75 TiB
Used space
14.00 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
17
Average deal cost
0.000000199271764823 FIL ⇄ $0.0000016 USD per deal
Total storage cost
0.000003387620001991 FIL ⇄ $0.0000271 USD"
f0521569,Asia [KR],"Power
423.13 TiB
Free space
39.41 TiB
Used space
256.00 KiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
2
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000004 FIL ⇄ $0.00 USD"
f0146751,Asia [CN],"Power
1014.94 TiB
Free space
1.20 PiB
Used space
10.60 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
25
Average deal cost
0.000000000406639062 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000001016597655 FIL ⇄ $0.00 USD"
"f0406703
View on Estuary",North America [US],"Version
lotus-1.16.0+mainnet+git.01254ab32
Power
659.59 TiB
Free space
370.59 TiB
Used space
5.04 TiB
Cost
0.0000576 FIL ⇄ $0.0004602 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
208
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f023565,Asia [CN],"Power
8.43 PiB
Free space
6.97 PiB
Used space
14.51 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1003
Average deal cost
0.000000002046500498 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000002052639999494 FIL ⇄ $0.0000164 USD"
f024081,Asia [CN],"Power
699.59 TiB
Free space
789.22 TiB
Used space
291.55 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
15196
Average deal cost
0.000000000379402579 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000005765401590484 FIL ⇄ $0.0000461 USD"
f032934,Asia [KR],"Power
194.94 TiB
Free space
106.34 TiB
Used space
977.50 GiB
Cost
0.0000576 FIL ⇄ $0.0004602 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
167
Average deal cost
0.000000031383832335 FIL ⇄ $0.0000003 USD per deal
Total storage cost
0.000005241099999945 FIL ⇄ $0.0000419 USD"
f023495,Asia [CN],"Power
746.25 TiB
Free space
798.00 TiB
Used space
641.19 MiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
15
Average deal cost
0.00000000418 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000000627 FIL ⇄ $0.0000005 USD"
f08019,Asia [CN],"Power
182.09 TiB
Free space
242.91 TiB
Used space
1.44 MiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
12
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000024 FIL ⇄ $0.00 USD"
f022261,Asia [CN],"Power
49.13 TiB
Free space
42.09 TiB
Used space
55.69 GiB
Cost
0.00000288 FIL ⇄ $0.0000230 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
594
Average deal cost
0.000000000411007859 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000244138668246 FIL ⇄ $0.0000020 USD"
f01280,Asia [CN],"Power
2.23 PiB
Free space
1.98 PiB
Used space
128.00 MiB
Cost
288000 FIL ⇄ $2301120.0000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1
Average deal cost
0.0000000000625 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000000000625 FIL ⇄ $0.00 USD"
f015747,Asia [JP],"Power
9.91 TiB
Free space
13.22 TiB
Used space
384.00 KiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
3
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000006 FIL ⇄ $0.00 USD"
f01040469,Asia [KR],"Power
56.03 TiB
Free space
160.00 GiB
Used space
512.00 KiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
4
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000008 FIL ⇄ $0.00 USD"
f0455466,North America [US],"Power
165.31 TiB
Free space
608.00 GiB
Used space
58.56 TiB
Cost
0 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
2702
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f01216923,Asia [CN],"Power
6.26 PiB
Free space
2.71 PiB
Used space
192.00 GiB
Cost
28799999997120 FIL ⇄ $230111999976988.8125000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
11
Average deal cost
0.000000000009090909 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000000099999999 FIL ⇄ $0.00 USD"
f039515,Asia [CN],"Power
2.00 PiB
Free space
2.32 PiB
Used space
132.69 GiB
Cost
0.000144 FIL ⇄ $0.0011506 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1458
Average deal cost
0.000000000210626146 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000307092920868 FIL ⇄ $0.0000025 USD"
f0124554,Asia [KR],"Power
3.29 PiB
Free space
2.35 PiB
Used space
35.19 GiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
21
Average deal cost
0.000000006083809525 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000127760000025 FIL ⇄ $0.0000010 USD"
f023858,Asia [CN],"Power
42.75 TiB
Free space
176.97 TiB
Used space
303.30 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
11361
Average deal cost
0.0000000004164459 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000047312418699 FIL ⇄ $0.0000378 USD"
f0401416,Asia [JP],"Power
1.97 TiB
Free space
1.09 TiB
Used space
2.94 MiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
24
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000048 FIL ⇄ $0.00 USD"
f03345,Asia [CN],"Power
76.38 TiB
Free space
115.41 TiB
Used space
128.00 KiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000002 FIL ⇄ $0.00 USD"
f023868,Asia [CN],"Power
16.91 TiB
Free space
174.06 TiB
Used space
294.10 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
11321
Average deal cost
0.000000000450926254 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000005104936121534 FIL ⇄ $0.0000408 USD"
f061740,Asia [CN],"Power
5.34 PiB
Free space
4.98 PiB
Used space
128.13 MiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
2
Average deal cost
0.00000000004125 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000000000825 FIL ⇄ $0.00 USD"
"f01222595
View on Estuary",Europe [RU],"Version
lotus-1.16.0+mainnet+git.01254ab32
Power
1.41 PiB
Free space
505.19 TiB
Used space
7.77 TiB
Cost
0.00001152 FIL ⇄ $0.0000920 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
251
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f01141810,Asia [KR],"Power
330.03 TiB
Free space
275.97 TiB
Used space
160.00 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
12
Average deal cost
0.000000006678333333 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000080139999996 FIL ⇄ $0.0000006 USD"
f0225676,Asia [KR],"Power
864.00 GiB
Free space
1.19 TiB
Used space
16.50 GiB
Cost
0.000144 FIL ⇄ $0.0011506 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
12
Average deal cost
0.000000137505 FIL ⇄ $0.0000011 USD per deal
Total storage cost
0.00000165006 FIL ⇄ $0.0000132 USD"
f023855,Asia [CN],"Power
704.94 TiB
Free space
1.51 PiB
Used space
257.89 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
8650
Average deal cost
0.000000000291721961 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000252339496265 FIL ⇄ $0.0000202 USD"
f08383,Asia [HK],"Power
32.00 GiB
Free space
20.31 TiB
Used space
38.41 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
20
Average deal cost
0.000000440938500249 FIL ⇄ $0.0000035 USD per deal
Total storage cost
0.00000881877000498 FIL ⇄ $0.0000705 USD"
"f08399
View on Estuary",North America [US],"Version
lotus-1.15.2+mainnet+git.518dc962e
Power
302.56 TiB
Free space
122.25 TiB
Used space
48.84 TiB
Cost
0.0000864 FIL ⇄ $0.0006903 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1788
Average deal cost
0.000000041415869613 FIL ⇄ $0.0000003 USD per deal
Total storage cost
0.000074051574868044 FIL ⇄ $0.0005917 USD"
f0838873,North America [US],"Power
234.00 TiB
Free space
544.00 GiB
Used space
260.66 TiB
Cost
0 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
5409
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f03339,Asia [CN],"Power
1.08 PiB
Free space
1.26 PiB
Used space
1.19 TiB
Cost
0.00000288 FIL ⇄ $0.0000230 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
941
Average deal cost
0.000000006297529337 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000005925975106117 FIL ⇄ $0.0000473 USD"
"f0142637
View on Estuary",Asia [CN],"Version
lotus-1.16.0+mainnet+anyi.220503.1520+git.f023c40b1.dirty
Power
96.13 TiB
Free space
96.00 GiB
Used space
88.05 TiB
Cost
288 FIL ⇄ $2301.1200000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
2819
Average deal cost
0.000000000000000378 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000000001065582 FIL ⇄ $0.00 USD"
f018781,Asia [HK],"Power
15.25 TiB
Free space
44.34 TiB
Used space
8.97 GiB
Cost
2880 FIL ⇄ $23011.2000000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
29
Average deal cost
0.000000134065355706 FIL ⇄ $0.0000011 USD per deal
Total storage cost
0.000003887895315474 FIL ⇄ $0.0000311 USD"
f019437,Asia [KR],"Power
276.97 TiB
Free space
67.72 TiB
Used space
1.06 MiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
9
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000000018 FIL ⇄ $0.00 USD"
f020541,Asia [CN],"Power
12.72 TiB
Free space
1.38 TiB
Used space
176.06 GiB
Cost
1.44 FIL ⇄ $11.5056000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
396
Average deal cost
0.000000000267708333 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000106012499868 FIL ⇄ $0.0000008 USD"
f0400103,Asia [HK],"Power
23.03 TiB
Free space
1.38 TiB
Used space
128.13 MiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
2
Average deal cost
0.00000000004125 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000000000825 FIL ⇄ $0.00 USD"
f086423,Asia [CN],"Power
1.20 PiB
Free space
1.52 PiB
Used space
284.17 GiB
Cost
0.00000144 FIL ⇄ $0.0000115 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
120
Average deal cost
0.000000001353323465 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000001623988158 FIL ⇄ $0.0000013 USD"
f0151034,North America [US],"Power
10.59 TiB
Free space
6.91 TiB
Used space
32.00 MiB
Cost
2908.8 FIL ⇄ $23241.3120000 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
1
Average deal cost
0.000000000015625 FIL ⇄ $0.00 USD per deal
Total storage cost
0.000000000015625 FIL ⇄ $0.00 USD"
f0134991,Asia [CN],"Power
6.63 PiB
Free space
6.50 PiB
Used space
1.47 TiB
Cost
0.000000000000288 FIL ⇄ $0.00 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
47
Average deal cost
0.00000000066 FIL ⇄ $0.00 USD per deal
Total storage cost
0.00000003102 FIL ⇄ $0.0000002 USD"
"f0406322
View on Estuary",North America [US],"Version
lotus-1.13.0+mainnet+git.7a55e8e89
Power
678.25 TiB
Free space
368.91 TiB
Used space
5.09 TiB
Cost
0.0000576 FIL ⇄ $0.0004602 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
252
Average deal cost
0 FIL ⇄ $0.00 USD per deal
Total storage cost
0 FIL ⇄ $0.00 USD"
f021075,Asia [CN],"Power
1.18 PiB
Free space
951.38 TiB
Used space
640.00 KiB
Cost
0.000288 FIL ⇄ $0.0023011 USD per GiB per day
Verified cost
0 FIL ⇄ $0.00 USD per GiB per day
Total deal count
5
Average deal cost
0.00000000002 FIL ⇄ $0.00 USD per deal
Total storage cost
0.0000000001 FIL ⇄ $0.00 USD"
