"certificate","volume_MWh","order_folder","contract","minerID","contract_country","certificate_country","country_match","contract_region","certificate_region","region_match","contract_start","certificate_start","start_match","contract_end","certificate_end","end_match","cert_within_contract","country_region_and_certWithinContract"
"20220429_SP_delivery_718_certificate_718",212,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0432382","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_719_certificate_719",196,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0432594","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_720_certificate_720",23,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0435140","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_721_certificate_721",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0437246","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_722_certificate_722",3470,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0440919","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_723_certificate_723",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0447181","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_724_certificate_724",73,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0452808","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_725_certificate_725",11,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0454186","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_726_certificate_726",46,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0456374","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_727_certificate_727",162,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0456741","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_728_certificate_728",229,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0460078","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_729_certificate_729",589,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0461752","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_730_certificate_730",382,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0465477","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_731_certificate_731",1409,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0469055","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_732_certificate_732",76,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0471007","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_733_certificate_733",139,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0471691","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_734_certificate_734",37,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0478563","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_735_certificate_735",1745,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0485876","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_736_certificate_736",612,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0490501","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_737_certificate_737",3,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0492360","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_738_certificate_738",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0492474","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_739_certificate_739",129,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0494603","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_740_certificate_740",22,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0497031","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_741_certificate_741",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0497636","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_742_certificate_742",278,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f0498868","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_743_certificate_743",683,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0136014","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_744_certificate_744",31,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0136033","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_745_certificate_745",1003,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0137019","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_746_certificate_746",433,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0141446","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_747_certificate_747",118,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0141614","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_748_certificate_748",153,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0143110","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_749_certificate_749",9,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0143928","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_750_certificate_750",65,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0144194","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_751_certificate_751",743,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0144313","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_752_certificate_752",46,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0145313","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_753_certificate_753",1793,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0146393","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_754_certificate_754",39,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0146751","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_755_certificate_755",46,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0146875","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_756_certificate_756",2,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0147565","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_757_certificate_757",175,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0148627","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_758_certificate_758",126,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0149026","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_759_certificate_759",6,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0149132","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_760_certificate_760",39,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0151341","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_761_certificate_761",577,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0151371","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_762_certificate_762",92,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0151692","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_763_certificate_763",203,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0152854","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_764_certificate_764",83,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0152943","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_765_certificate_765",206,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0153176","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_766_certificate_766",112,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0153804","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_767_certificate_767",261,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0153960","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_768_certificate_768",81,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0154238","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_769_certificate_769",23,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0155258","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_770_certificate_770",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0155687","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_771_certificate_771",197,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0157941","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_772_certificate_772",56,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0158142","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_773_certificate_773",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0158666","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_774_certificate_774",130,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0158950","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_775_certificate_775",52,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0158993","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_776_certificate_776",178,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0159380","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_777_certificate_777",275,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0159649","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_778_certificate_778",78,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0159961","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_779_certificate_779",58,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0160137","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_780_certificate_780",8,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0161916","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_781_certificate_781",45,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0162183","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_782_certificate_782",30,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0164291","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_783_certificate_783",19,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0167137","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_784_certificate_784",4,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0168058","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_785_certificate_785",75,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0172300","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_786_certificate_786",121,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0199223","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_787_certificate_787",2,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0215370","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_788_certificate_788",5,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0216138","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_789_certificate_789",128,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0216849","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_790_certificate_790",108,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0217771","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_791_certificate_791",662,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0218559","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_792_certificate_792",1438,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0219106","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_793_certificate_793",169,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_5","f0220004","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-06-30","2021-06-30",true,true,true
"20220429_SP_delivery_794_certificate_794",400,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_6","f01287","CN","CN",true,"","",true,"2021-08-01","2021-08-01",true,"2021-11-30","2021-11-30",true,true,true
